te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:03:50,0.0,165.252.6.173,42.219.153.82,49662,110,TCP,...R..,0,8,2,80,background,2,0,230,0
2016-04-11 00:03:50,0.124,165.252.6.173,42.219.153.82,49662,110,TCP,.AP.SF,0,0,5,274,background,80,0,230,0
2016-04-11 00:03:50,0.42,42.219.153.82,165.252.6.173,110,49662,TCP,.AP.SF,0,0,6,384,background,274,0,230,0
2016-04-11 00:04:23,0.028,42.219.153.82,91.74.89.126,110,41191,TCP,.AP.SF,0,0,5,332,background,384,0,263,33
2016-04-11 00:04:23,0.032,91.74.89.126,42.219.153.82,41191,110,TCP,.AP.SF,0,40,5,274,background,332,0,263,0
2016-04-11 00:06:05,0.0,242.100.234.89,42.219.153.82,36347,8123,TCP,....S.,0,0,1,40,background,274,0,365,102
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.82,5185,5074,UDP,.A....,0,40,1,440,background,40,0,383,18
2016-04-11 00:08:50,0.26,42.219.153.82,32.43.68.155,110,40940,TCP,.AP.SF,0,0,5,332,background,440,0,530,147
2016-04-11 00:08:50,0.388,32.43.68.155,42.219.153.82,40940,110,TCP,.APRSF,0,0,7,354,background,332,0,530,0
2016-04-11 00:09:25,0.056,42.219.153.82,69.30.89.92,110,49802,TCP,.AP.SF,0,0,5,332,background,354,0,565,35
2016-04-11 00:09:25,0.056,69.30.89.92,42.219.153.82,49802,110,TCP,.AP.SF,0,40,5,274,background,332,0,565,0
2016-04-11 00:11:02,7.004,136.121.35.109,42.219.153.82,60337,23,TCP,....S.,0,40,4,240,background,274,0,662,97
2016-04-11 00:11:04,0.0,42.219.153.82,97.44.155.131,123,123,UDP,.A....,0,16,1,76,background,240,0,664,2
2016-04-11 00:11:18,0.0,208.111.6.223,42.219.153.82,0,778,ICMP,.A....,0,0,1,104,background,76,0,678,14
2016-04-11 00:11:18,0.0,42.219.153.82,208.111.6.223,123,123,UDP,.A....,0,16,1,76,background,104,0,678,0
2016-04-11 00:12:23,0.0,200.30.172.144,42.219.153.82,55722,25,TCP,....S.,0,72,1,48,background,76,0,743,65
2016-04-11 00:13:50,0.308,42.219.153.82,68.181.221.42,110,50352,TCP,.AP.SF,0,0,5,332,background,48,0,830,87
2016-04-11 00:13:50,0.42,68.181.221.42,42.219.153.82,50352,110,TCP,.APRSF,0,40,7,354,background,332,0,830,0
2016-04-11 00:14:25,0.14,187.110.192.192,42.219.153.82,39823,110,TCP,.AP.SF,0,0,5,274,background,354,0,865,35
2016-04-11 00:14:25,0.14,42.219.153.82,187.110.192.192,110,39823,TCP,.AP.SF,0,0,5,332,background,274,0,865,0
2016-04-11 00:15:34,0.28,42.219.153.82,211.53.144.195,21,57821,TCP,.AP.SF,0,0,9,506,background,332,0,934,69
2016-04-11 00:15:34,0.3,211.53.144.195,42.219.153.82,57821,21,TCP,.APRSF,0,0,12,533,background,506,0,934,0
2016-04-11 00:15:53,4.996,133.60.160.208,42.219.153.82,51170,23,TCP,....S.,0,0,6,360,background,533,0,953,19
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.82,48274,3306,TCP,....S.,0,40,1,40,background,360,0,960,7
