te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:51,14.672,73.5.203.135,42.219.158.163,35114,22,TCP,.AP.SF,0,40,17,2299,background,2,0,111,0
2016-04-11 00:01:54,0.0,143.72.8.137,42.219.158.163,53,34363,UDP,.A....,0,0,1,130,background,2299,0,114,3
2016-04-11 00:01:54,0.0,42.219.158.163,143.72.8.137,34363,53,UDP,.A....,0,0,1,72,background,130,0,114,0
2016-04-11 00:02:02,10.668,42.219.158.163,73.5.203.135,22,32592,TCP,.AP.SF,0,0,20,3243,background,72,0,122,8
2016-04-11 00:02:02,11.1,73.5.203.135,42.219.158.163,32592,22,TCP,.AP.SF,0,40,20,2423,background,3243,0,122,0
2016-04-11 00:02:05,0.0,143.72.8.137,42.219.158.163,53,45254,UDP,.A....,0,0,1,130,background,2423,0,125,3
2016-04-11 00:02:05,0.0,42.219.158.163,143.72.8.137,45254,53,UDP,.A....,0,0,1,72,background,130,0,125,0
2016-04-11 00:02:13,10.968,42.219.158.163,73.5.203.135,22,14568,TCP,.AP.SF,0,0,20,3243,background,72,0,133,8
2016-04-11 00:02:13,11.424,73.5.203.135,42.219.158.163,14568,22,TCP,.AP.SF,0,40,17,2267,background,3243,0,133,0
2016-04-11 00:02:16,0.0,143.72.8.137,42.219.158.163,53,43805,UDP,.A....,0,0,1,130,background,2267,0,136,3
2016-04-11 00:02:16,0.0,42.219.158.163,143.72.8.137,43805,53,UDP,.A....,0,0,1,72,background,130,0,136,0
2016-04-11 00:02:23,10.636,73.5.203.135,42.219.158.163,53819,22,TCP,.AP.SF,0,40,18,2319,background,72,0,143,7
2016-04-11 00:02:24,11.416,42.219.158.163,73.5.203.135,22,53819,TCP,.AP.SF,0,0,21,3295,background,2319,0,144,1
2016-04-11 00:02:25,0.0,73.5.203.135,42.219.158.163,53819,22,TCP,.A....,0,40,1,52,background,3295,0,145,1
2016-04-11 00:02:27,0.0,143.72.8.137,42.219.158.163,53,46328,UDP,.A....,0,0,1,130,background,52,0,147,2
2016-04-11 00:02:27,0.0,42.219.158.163,143.72.8.137,46328,53,UDP,.A....,0,0,1,72,background,130,0,147,0
2016-04-11 00:02:35,11.616,42.219.158.163,73.5.203.135,22,38261,TCP,.AP.SF,0,0,19,3191,background,72,0,155,8
2016-04-11 00:02:35,12.052,73.5.203.135,42.219.158.163,38261,22,TCP,.AP.SF,0,40,20,2423,background,3191,0,155,0
2016-04-11 00:02:38,0.0,143.72.8.137,42.219.158.163,53,40341,UDP,.A....,0,0,1,130,background,2423,0,158,3
2016-04-11 00:02:38,0.0,42.219.158.163,143.72.8.137,40341,53,UDP,.A....,0,0,1,72,background,130,0,158,0
2016-04-11 00:02:45,10.416,42.219.158.163,73.5.203.135,22,23737,TCP,.AP.SF,0,0,21,3307,background,72,0,165,7
2016-04-11 00:02:46,10.876,73.5.203.135,42.219.158.163,23737,22,TCP,.APRSF,0,40,20,2411,background,3307,0,166,1
2016-04-11 00:02:48,0.0,143.72.8.137,42.219.158.163,53,42133,UDP,.A....,0,0,1,130,background,2411,0,168,2
2016-04-11 00:02:48,0.0,42.219.158.163,143.72.8.137,42133,53,UDP,.A....,0,0,1,72,background,130,0,168,0
2016-04-11 00:02:57,11.364,42.219.158.163,73.5.203.135,22,60696,TCP,.AP.SF,0,0,20,3243,background,72,0,177,9
2016-04-11 00:02:57,11.808,73.5.203.135,42.219.158.163,60696,22,TCP,.AP.SF,0,40,17,2267,background,3243,0,177,0
2016-04-11 00:03:00,0.0,143.72.8.137,42.219.158.163,53,58479,UDP,.A....,0,0,1,130,background,2267,0,180,3
2016-04-11 00:03:00,0.0,42.219.158.163,143.72.8.137,58479,53,UDP,.A....,0,0,1,72,background,130,0,180,0
2016-04-11 00:03:09,11.972,42.219.158.163,73.5.203.135,22,46366,TCP,.AP.SF,0,0,21,3307,background,72,0,189,9
2016-04-11 00:03:09,12.416,73.5.203.135,42.219.158.163,46366,22,TCP,.APRSF,0,40,20,2411,background,3307,0,189,0
2016-04-11 00:03:11,0.0,143.72.8.137,42.219.158.163,53,47018,UDP,.A....,0,0,1,130,background,2411,0,191,2
2016-04-11 00:03:11,0.0,42.219.158.163,143.72.8.137,47018,53,UDP,.A....,0,0,1,72,background,130,0,191,0
2016-04-11 00:03:20,11.48,42.219.158.163,73.5.203.135,22,34125,TCP,.AP.SF,0,0,20,3243,background,72,0,200,9
2016-04-11 00:03:21,11.928,73.5.203.135,42.219.158.163,34125,22,TCP,.AP.SF,0,40,19,2371,background,3243,0,201,1
2016-04-11 00:03:24,0.0,143.72.8.137,42.219.158.163,53,51805,UDP,.A....,0,0,1,130,background,2371,0,204,3
2016-04-11 00:03:24,0.0,42.219.158.163,143.72.8.137,51805,53,UDP,.A....,0,0,1,72,background,130,0,204,0
2016-04-11 00:03:36,0.0,143.72.8.137,42.219.158.163,53,45791,UDP,.A....,0,0,1,130,background,72,0,216,12
2016-04-11 00:03:36,0.0,42.219.158.163,143.72.8.137,45791,53,UDP,.A....,0,0,1,72,background,130,0,216,0
2016-04-11 00:03:36,15.476,42.219.158.163,73.5.203.135,22,20319,TCP,.AP.SF,0,0,23,3491,background,72,0,216,0
2016-04-11 00:03:36,15.924,73.5.203.135,42.219.158.163,20319,22,TCP,.APRSF,0,40,20,2411,background,3491,0,216,0
2016-04-11 00:03:45,11.724,42.219.158.163,73.5.203.135,22,13170,TCP,.AP.SF,0,0,20,3243,background,2411,0,225,9
2016-04-11 00:03:45,12.164,73.5.203.135,42.219.158.163,13170,22,TCP,.AP.SF,0,40,17,2267,background,3243,0,225,0
2016-04-11 00:03:48,0.0,143.72.8.137,42.219.158.163,53,32825,UDP,.A....,0,0,1,130,background,2267,0,228,3
2016-04-11 00:03:48,0.0,42.219.158.163,143.72.8.137,32825,53,UDP,.A....,0,0,1,72,background,130,0,228,0
2016-04-11 00:03:57,12.044,42.219.158.163,73.5.203.135,22,55582,TCP,.AP.SF,0,0,20,3243,background,72,0,237,9
2016-04-11 00:03:57,12.476,73.5.203.135,42.219.158.163,55582,22,TCP,.AP.SF,0,40,19,2371,background,3243,0,237,0
2016-04-11 00:04:00,0.0,143.72.8.137,42.219.158.163,53,44571,UDP,.A....,0,0,1,130,background,2371,0,240,3
2016-04-11 00:04:00,0.0,42.219.158.163,143.72.8.137,44571,53,UDP,.A....,0,0,1,72,background,130,0,240,0
2016-04-11 00:04:11,13.912,42.219.158.163,73.5.203.135,22,45343,TCP,.AP.SF,0,0,22,3415,background,72,0,251,11
2016-04-11 00:04:11,13.912,73.5.203.135,42.219.158.163,45343,22,TCP,.AP.SF,0,40,21,2487,background,3415,0,251,0
